id,url,date,content,replyCount,retweetCount,likeCount,quoteCount
1489298891904221184,https://twitter.com/FoxNews/status/1489298891904221184,2022-02-03 18:05:00+00:00,Sen. Marco Rubio: I’m not in favor of sending US troops to Europe amid Russian threat https://t.co/O1bYtWhrrq,211,65,408,15
1496168397293465601,https://twitter.com/DeptofDefense/status/1496168397293465601,2022-02-22 17:01:58+00:00,.@SecDef: There's no reason for Russia to again invade Ukraine. https://t.co/AIuhxkrrmE,210,390,1310,36
1494416119876177920,https://twitter.com/BBCWorld/status/1494416119876177920,2022-02-17 20:59:02+00:00,"Russia looking for excuse to invade Ukraine, US says

https://t.co/95lg63AYK9",210,128,488,31
1498364311160320002,https://twitter.com/Adam_Burakowski/status/1498364311160320002,2022-02-28 18:27:44+00:00,"@priyankac19 @IndiainPoland @opganga @MEAIndia Dear Madam, c.a. 3 lakh refugees of all nationalities have crossed the border from Ukraine to Poland since the Russian aggression.
Among them c.a. 1200 citizens of India and more are coming.
Poland helps everyone in need.
Polish authorities cooperate with Indian authorities",209,435,2245,24
1497356588776144904,https://twitter.com/goodblackdude/status/1497356588776144904,2022-02-25 23:43:24+00:00,"In addition to the $702M already committed to Ukraine over the last year as well as a previous $1 billion loan, the Biden White House just asked Congress for $6.4 BILLION to finance the Russia-Ukraine conflict. “Refugee assistance, food, security.” War machine is alive and well.",209,670,1724,81
1488960411181350913,https://twitter.com/FoxNews/status/1488960411181350913,2022-02-02 19:40:00+00:00,"Arizona attorney general: Biden sending US troops to secure Ukraine border is 'height of hypocrisy'

https://t.co/IgGcrorlVF",209,236,1007,30
1495149023988051968,https://twitter.com/ScottAdamsSays/status/1495149023988051968,2022-02-19 21:31:20+00:00,"How long do Russia's pipelines (to anywhere) last if war breaks out in Ukraine? 

That feels like the only variable that predicts.

And I don't see how pipelines could be defended.",209,97,918,16
1486357668033974272,https://twitter.com/cnnbrk/status/1486357668033974272,2022-01-26 15:17:37+00:00,"The US and its allies are in talks to deploy more troops to Eastern European NATO members in a show of support as Russia threatens Ukraine, sources say https://t.co/9wt3Vp2tYC",209,210,633,45
1495746241996771334,https://twitter.com/StevenBeynon/status/1495746241996771334,2022-02-21 13:04:28+00:00,Tulsi Gabbard - a Lt. Col. in the Army Reserve has been peddling Russian talking points for the past couple weeks - and is strongly suggesting US troops are planned to be involved in the fighting in Ukraine. https://t.co/UHFhjz2gJ6,208,420,1262,107
1496267163061075971,https://twitter.com/PnPCBC/status/1496267163061075971,2022-02-22 23:34:25+00:00,"""Make no mistake, this is a further invasion of a sovereign state,"" said PM Trudeau of Russian President Putin's orders to move Russian troops into rebel-held regions of Ukraine. Trudeau announced fresh sanctions against Russia and additional troop deployments to eastern Europe. https://t.co/Apqw29BvLp",208,87,471,25
1499406681654333445,https://twitter.com/AmanChopra_/status/1499406681654333445,2022-03-03 15:29:45+00:00,"Live from #GroundZero #UkraineBorder #Poland 

@News18India @18RahulJoshi @avikaul @KishoreAjwani https://t.co/OKoAwkSa4q",207,389,5540,17
1488225112675528708,https://twitter.com/jeremycorbyn/status/1488225112675528708,2022-01-31 18:58:11+00:00,"Any war on the border between Russia and Ukraine will be a disaster for peace across all of the continent of Europe.

My response to today’s government statement on Russia. https://t.co/1S6yyGNptE",207,1200,4703,148
1499071064512548867,https://twitter.com/CBCAlerts/status/1499071064512548867,2022-03-02 17:16:07+00:00,"U.N. General Assembly demands Russia stop its offensive in Ukraine and withdraw all troops. Vote was 141 to 5, with Belarus, North Korea, Eritrea, Russia, Syria opposed. Among the 35 abstentions were China, Iran and India. https://t.co/dsm9kqUmiA",207,573,1433,112
1495792585733984261,https://twitter.com/TimJDillon/status/1495792585733984261,2022-02-21 16:08:37+00:00,RUSSIA PLEASE INVADE AUSTIN,206,647,10945,45
1495142429510410241,https://twitter.com/newsmax/status/1495142429510410241,2022-02-19 21:05:08+00:00,"It's ""almost insulting to Europe and the world"" to send Vice President Kamala Harris to speak in Europe on the Ukraine crisis when she's ""clearly not up to this task on the brink of what could be a war,"" Rep. Guy Reschenthaler said on Newsmax Saturday.https://t.co/QVc9RFbHY5",206,359,1616,40
1497354938942296067,https://twitter.com/realFFK/status/1497354938942296067,2022-02-25 23:36:51+00:00,If NATO attempts to militarily engage the Russians in Ukraine I have no doubt whatsoever that this conflict will go ballistic and result in a nuclear war.,206,81,708,13
1499853305270439945,https://twitter.com/UN/status/1499853305270439945,2022-03-04 21:04:28+00:00,Ukraine: UN Human Rights Council adopts resolution calling for the withdrawal of Russian troops and the creation of an independent commission to investigate possible human rights violations. https://t.co/oY8UDXHzsv https://t.co/JCHL0XLOsx,206,205,526,25
1487192911829782535,https://twitter.com/nypost/status/1487192911829782535,2022-01-28 22:36:35+00:00,"Russia could invade Ukraine with 'little warning,' Gen. Mark Milley says https://t.co/Agc4dfacuY https://t.co/Q9XMlU33kP",206,52,155,33
1499409995863105546,https://twitter.com/MikeCollinsGA/status/1499409995863105546,2022-03-03 15:42:55+00:00,"We have homeless veterans and an undermanned, unsecured border but we have $10 Billion for Ukraine?",205,1293,4092,81
1497714401394278403,https://twitter.com/Reuters/status/1497714401394278403,2022-02-26 23:25:14+00:00,UK's Prince William and wife say they stand with Ukraine https://t.co/JMqGKfSwmg https://t.co/W9UmaidaKQ,205,264,2505,59
1494366451347730439,https://twitter.com/AP/status/1494366451347730439,2022-02-17 17:41:40+00:00,President Joe Biden warned Thursday that Russia could still invade Ukraine within days. https://t.co/UFHIVoAzDd https://t.co/bPwq9a3DHz,205,94,252,64
1496970367763726338,https://twitter.com/covie_93/status/1496970367763726338,2022-02-24 22:08:42+00:00,Right now the only thing that might get republicans to turn on putin is if he ordered Russian troops to wear a mask while invading Ukraine.,204,888,4446,57
1496191346088030219,https://twitter.com/BuckSexton/status/1496191346088030219,2022-02-22 18:33:09+00:00,"Fantastic interview for an hour today on @clayandbuck with former President Trump. We talked border, Ukraine, COVID, and more. Also he loves America, and has great hair. 🇺🇸
https://t.co/oiDak20kDk https://t.co/XmC1rvTD1c",204,229,1832,23
1492514544782032904,https://twitter.com/cnnbrk/status/1492514544782032904,2022-02-12 15:02:51+00:00,"The Pentagon has ordered some US troops to leave Ukraine, but says it is still determined to support Ukraine's military https://t.co/VuZRAqzgpV",204,195,699,37
1495072059076009986,https://twitter.com/atensnut/status/1495072059076009986,2022-02-19 16:25:30+00:00,"Kamala Harris......just saying the name makes you feel dumb. 

She’s in Germany protecting Ukraine border and doesn’t give a shit about her own.",203,950,5038,36
1493361450701647875,https://twitter.com/PattyArquette/status/1493361450701647875,2022-02-14 23:08:09+00:00,"Russia invading Ukraine will mean war. I don’t want it for the people of Ukraine, I don’t want it for the people of Europe. I don’t want it for Americans or Europeans. I don’t want it for the Russian people. It’s all for Putin’s ego.",203,562,4111,26
1492880096100851716,https://twitter.com/TeamPelosi/status/1492880096100851716,2022-02-13 15:15:25+00:00,The United States and our European and NATO allies all support sanctions to deter Russia’s aggression against Ukraine. Putin has to know that war is not an answer. https://t.co/D9pNC7YtcB,203,902,2842,45
1488883237275512833,https://twitter.com/AP/status/1488883237275512833,2022-02-02 14:33:20+00:00,"BREAKING: President Joe Biden is sending about 2,000 troops to Poland and Germany in response to rising Ukraine tensions, a U.S. official says. The move comes amid stalled talks with Russia over its military buildup at Ukraine’s borders. https://t.co/SU8DH7Evog",203,701,1478,303
1498083914551754757,https://twitter.com/SenLouiseLucas/status/1498083914551754757,2022-02-27 23:53:32+00:00,"How’s that war going that you helped start by coddling Russia and Putin?  

My travel advice to you- go to Ukraine and see the chaos and damage that came from your work for Trump.

Give me your lecture again when you get back. https://t.co/N7t0Vp9zrM",203,146,1115,40
1485954459318501376,https://twitter.com/ElectionWiz/status/1485954459318501376,2022-01-25 12:35:25+00:00,"DAILY MAIL: Biden deploys aircraft carrier Harry S. Truman in the Mediterranean under NATO control for first time since end of Cold War as he tells 8,500 US troops to prepare to deploy to Eastern Europe to fend off Russia amid fears of Ukraine invasion.",203,510,1061,128
1496179088255508488,https://twitter.com/RichardBurgon/status/1496179088255508488,2022-02-22 17:44:26+00:00,We're at a very dangerous moment. Russia must withdraw its troops from Ukraine. Our government must renew efforts for a diplomatic solution based on the Minsk Agreements. A failure to reach such an outcome risks war between the West and Russia which could even risk a nuclear war.,203,178,749,28
1495072614984867846,https://twitter.com/funder/status/1495072614984867846,2022-02-19 16:27:43+00:00,I stand with Ukraine. Putin needs to stop trying to start a world war.,202,1522,11537,50
1495470730460360704,https://twitter.com/piyushmittal/status/1495470730460360704,2022-02-20 18:49:41+00:00,Hey Chuck Todd - Trump tried to break NATO up for Putin. That’s why Putin didn’t invade Ukraine then.,202,1946,8268,102
1486637684164423681,https://twitter.com/McFaul/status/1486637684164423681,2022-01-27 09:50:18+00:00,"I don’t want to live in a world in which great powers just annex territory and invade countries when they please. I don’t want to see US, China, or Russia engaging in such behavior. Not stable. And lots of people will die. We know. We have thousands of years of history of it.",202,1322,6240,48
1492241263181148168,https://twitter.com/NoLieWithBTC/status/1492241263181148168,2022-02-11 20:56:56+00:00,"@MarshaBlackburn If Trump were president right now, Russian troops would already be occupying the streets of Kiev.",202,228,1811,32
1495878481334394892,https://twitter.com/wallacemick/status/1495878481334394892,2022-02-21 21:49:56+00:00,Only a full scale War between #Russia and #Ukraine would satisfy #NATO - The people of Europe must campaign for the abolition of NATO - It has nothing good to offer anyone that prefers Peace to War.. https://t.co/Zizha4PK1M,202,516,1610,83
1498688375640969224,https://twitter.com/TheInsiderPaper/status/1498688375640969224,2022-03-01 15:55:27+00:00,"JUST IN: President Zelensky says if Ukraine falls, then Russian troops will be on NATO borders",202,275,1217,92
1498406426980622337,https://twitter.com/barstoolsports/status/1498406426980622337,2022-02-28 21:15:05+00:00,"Former Miss Ukraine Has Traded In Her Crown For An Assault Rifle And Warned That ""Anybody Who Crosses The Border Will Be Killed"" https://t.co/ETfq9RoKpY https://t.co/Ory4n1iX7a",201,256,6865,69
1498446293110341632,https://twitter.com/derekjGZ/status/1498446293110341632,2022-02-28 23:53:30+00:00,"Yes, you’re absolutely right, the United States and NATO are 100% capable of obliterating that Russian convoy headed for Kyiv and establishing a no-fly zone over Ukraine.

And all we’d have to be willing to risk is… &lt;checks notes&gt;… the fate of all life on Earth as we know it.",201,954,6054,69
1493511719813062656,https://twitter.com/RT_com/status/1493511719813062656,2022-02-15 09:05:16+00:00,"Russian troops head back to their permanent bases after successfully finishing military drills, Russian Ministry of Defense announces. https://t.co/fBNY3t9RVb",201,672,2024,300
1494421425041588228,https://twitter.com/SecBlinken/status/1494421425041588228,2022-02-17 21:20:07+00:00,"If Russia has no plans to invade Ukraine, then it can clearly demonstrate that by sending its troops, tanks, and planes back to their barracks and hangars and send its diplomats to the negotiating table. https://t.co/SoYW01vVZa",201,210,607,40
1482087621329403913,https://twitter.com/CoffeeOrDieMag/status/1482087621329403913,2022-01-14 20:29:59+00:00,"With more than 100,000 Russian troops massed on Ukraine’s borders, Friday’s cyberattack comes at a time of extraordinary tensions.

Story by @nolanwpeterson.
https://t.co/w7ctAlsjxM",201,63,201,23
1485318159351615491,https://twitter.com/FoxNews/status/1485318159351615491,2022-01-23 18:26:59+00:00,"DODGING THE QUESTION: Biden's secretary of state asked if US troops could be deployed to defend Ukraine from Russian invasion
https://t.co/lreOqQrG9d",201,79,180,13
1496979941707112448,https://twitter.com/davidfrum/status/1496979941707112448,2022-02-24 22:46:45+00:00,Ukraine's a country of 45 million spread across an area nearly the size of Texas. How many troops does it take for how many years to hold a now united and enraged population against their will? END,200,673,6211,22
1495920458117615619,https://twitter.com/ProjectLincoln/status/1495920458117615619,2022-02-22 00:36:44+00:00,".@GOPLeader and @LeaderMcConnell — we’re waiting to hear from you. When will you speak out against this naked, authoritarian aggression against a peaceful, democratic nation? 

Do you #StandForDemocracy? 
Do you #StandWithUkraine 🇺🇦? https://t.co/bz1knyClpD",200,1125,3897,49
1497942143582810121,https://twitter.com/CNN/status/1497942143582810121,2022-02-27 14:30:12+00:00,"A Ukrainian delegation will meet Russian officials for talks on the Ukraine-Belarus border, President Zelensky's office says https://t.co/WzTlQCIdIu",200,247,1155,46
1495843038924582917,https://twitter.com/AlarKaris/status/1495843038924582917,2022-02-21 19:29:06+00:00,"Estonia will never accept the illegal decision by Russia to recognize Donetsk and Luhansk regions. They are an internationally recognized part of Ukraine, like Crimea. Clearly, Moscow is not serious about diplomacy but is looking for casus belli. #StandWithUkraine",199,2751,12382,184
1499053370715385856,https://twitter.com/TheRaDR/status/1499053370715385856,2022-03-02 16:05:49+00:00,"Exactly this, @AOC. How the US treats Ukraine refugees is how it should have, should yet, treat refugees from Syria, Afghanistan, Haiti, on our southern border, &amp; elsewhere.

And let this be a chance to fix some of what is broken about US immigration.
https://t.co/kg7DHwQ9iK",199,1072,6461,63
1493155332503347203,https://twitter.com/nytimes/status/1493155332503347203,2022-02-14 09:29:07+00:00,"Russia has continued to strengthen its military presence around Ukraine. New Russian deployments in Crimea, Belarus and near eastern Ukraine have furthered fears of an imminent invasion. Here's a look at where the troops are positioned. https://t.co/sGuw6amZgh",199,482,1063,68
1486828964970737666,https://twitter.com/nytimes/status/1486828964970737666,2022-01-27 22:30:23+00:00,"Russia has continued to mass forces on the Ukrainian border, with troops now surrounding the country on all sides. This map, compiled by The New York Times, represents a snapshot of Russian positions. https://t.co/gXddgh3CKa",199,539,970,81
1495005937261760518,https://twitter.com/cspanwj/status/1495005937261760518,2022-02-19 12:02:45+00:00,"Russia-Ukraine Border Crisis 

Share Your Thoughts: https://t.co/uc6hG10Ypk https://t.co/7G9rgWQdCc",199,6,10,5
1496980105326911492,https://twitter.com/olex_scherba/status/1496980105326911492,2022-02-24 22:47:24+00:00,"Zelensky: today we lost 137 military and civilians, including 10 officers. All defenders of the Snake island are dead.
There have been reports about 11 female soldiers who died after Putin’s missile hit their barracks. 

#StandWithUkraine",198,3196,10856,228
1493696832534368263,https://twitter.com/StephenM/status/1493696832534368263,2022-02-15 21:20:51+00:00,"Biden WH has calculated that Ukraine is the topic they’d most like to discuss: anything to change subject from what Biden’s done to America: crime, drugs, inflation, welfare, energy costs, covid mandates, unvetted refugees, border apocalypse &amp; our nat’l debasement in Afghanistan.",198,988,3115,30
1492640201713270786,https://twitter.com/FoxNews/status/1492640201713270786,2022-02-12 23:22:10+00:00,"Pentagon to send 3,000 additional troops to Europe amid tension at Ukraine border https://t.co/S9QV77YRMK",198,90,252,26
1491724255746220036,https://twitter.com/BBCPolitics/status/1491724255746220036,2022-02-10 10:42:32+00:00,"Boris Johnson warns a war between Ukraine and Russia would be ""catastrophic and also pointless,"" he adds it would be ""vastly economically costly to Russia""

On Downing Street parties, he says he is ""looking forward"" to the police investigation completing

https://t.co/TSgijV5gqc https://t.co/dFq19duAOh",198,41,105,23
1492207884826038278,https://twitter.com/Cernovich/status/1492207884826038278,2022-02-11 18:44:18+00:00,As an American I’m mode concerned with the Nazis in Canada who are about to invade the peaceful trucker protest than whatever Russia is up to.,197,1292,9685,33
1496993472716451854,https://twitter.com/DavidYankovich/status/1496993472716451854,2022-02-24 23:40:31+00:00,"If this is real, some Russian troops are removing their uniforms and fleeing.
#Ukraine 
https://t.co/rJdw2RA7v6",197,781,2873,127
1499171472593543168,https://twitter.com/CNN/status/1499171472593543168,2022-03-02 23:55:06+00:00,The International Criminal Court says it has opened an investigation into alleged Russian war crimes in Ukraine. https://t.co/vNCgs8b0pC,197,390,2328,41
1499461052374859779,https://twitter.com/nexta_tv/status/1499461052374859779,2022-03-03 19:05:48+00:00,"United States does not plan to introduce a no-fly zone over Ukraine

This could lead to war with Russia - said press secretary of White House Psaki.She also said that it is impossible to talk about possible contacts between Putin and Biden while the Russian troops are in Ukraine. https://t.co/D1Kkf09EAY",197,304,2130,62
1483082616681250834,https://twitter.com/mission_russian/status/1483082616681250834,2022-01-17 14:23:44+00:00,"#OTD, 77 years ago #Warsaw was liberated by the Red Army from Hitler's troops. 

After a series of fierce battles, the city, which the Nazis deliberately left in ruins, was finally free. It took 2⃣1⃣ years to rebuild the beautiful capital of 🇵🇱. 

#DaysOfMilitaryHonor https://t.co/yqs0kPJwti",197,42,80,88
1497692663847567363,https://twitter.com/olex_scherba/status/1497692663847567363,2022-02-26 21:58:51+00:00,"Whatever success Putin had in the last two decades - he lost it in the last two days. Economically, ideologically, politically. 
World feared Putin. Ukraine stopped him. Who knew… 

#PutinHitler #PutinIsaWarCriminal 
#StandWithUkraine",196,2005,10757,74
1496127524010696708,https://twitter.com/PeterAlexander/status/1496127524010696708,2022-02-22 14:19:33+00:00,"The White House is now shifting its tone, calling Russian troops into Ukrainian separatist regions “an invasion.”

“Based on the evolving situation and what was we are seeing on the ground, what is underway is an invasion,” a sr admin official tells @NBCNews.",196,466,1874,89
1487468394135920645,https://twitter.com/ggreenwald/status/1487468394135920645,2022-01-29 16:51:15+00:00,"Who are the left-liberal political officials speaking out against US involvement in a potential Ukraine/Russia war? Is there even one opposed to having the US do something as risky and provocative as funding and arming an insurgency on Russia's border?

https://t.co/t2EPbRF4dX",196,397,1725,63
1498369213165146112,https://twitter.com/ShehuSani/status/1498369213165146112,2022-02-28 18:47:13+00:00,"Now that @UEFA and @FIFAcom has expelled Russia,we will call them out to expel other countries that invade and occupy.",196,368,1647,19
1492870193789472768,https://twitter.com/CNN/status/1492870193789472768,2022-02-13 14:36:05+00:00,"National security adviser Jake Sullivan says Russia could invade Ukraine ""any day now,"" but the US still holds out hope that diplomacy can prevail.
https://t.co/3qK7qvB0OO",196,63,209,18
1491898548014694404,https://twitter.com/MorawieckiM/status/1491898548014694404,2022-02-10 22:15:06+00:00,"In the face of the growing Russian military presence at the border with Ukraine, we must de-escalate the conflict. The United Kingdom perfectly understands the consequences of Russia’s aggression. Thank you @BorisJohnson for supporting our security efforts in the region.",195,284,1200,8
1497290974560722948,https://twitter.com/NatashaBertrand/status/1497290974560722948,2022-02-25 19:22:41+00:00,"Kyiv Mayor Vitali Klitschko has warned Russian troops are “very close to the capital” and predicted “a difficult night” for the city.
 
“The situation now is threatening for Kyiv, no exaggeration,” he said on his Telegram channel. “The night and the morning will be difficult.”",194,2916,11733,139
1493570394292379649,https://twitter.com/DmytroKuleba/status/1493570394292379649,2022-02-15 12:58:25+00:00,"On Russian statements regarding withdrawal of some forces from the Ukrainian border. We in Ukraine have a rule: we don’t believe what we hear, we believe what we see. If a real withdrawal follows these statements, we will believe in the beginning of a real de-escalation.",194,2513,10751,189
1496221891413131264,https://twitter.com/UncvrngTheTruth/status/1496221891413131264,2022-02-22 20:34:32+00:00,Trump called Putin’s plan to invade Ukraine “genius” &amp; “pretty savvy.” Donald Trump is a Russian asset. And guess what? He has been since 2016. Every single Republican who supports Trump should be investigated for their ties to Russia. Donald Trump should be charged with Treason.,194,789,2269,69
1498079944823427072,https://twitter.com/BBCWorld/status/1498079944823427072,2022-02-27 23:37:46+00:00,Ukraine conflict: The civilian lives lost to Russia's war https://t.co/E0Uoe3kORn,194,462,1446,35
1494803771712548866,https://twitter.com/ScottPresler/status/1494803771712548866,2022-02-18 22:39:25+00:00,"America shouldn’t shed any blood or spend $ to secure Ukraine’s border, 

especially while our Southern border is wide open. 

Secure our border, first.",193,1972,8871,67
1497342483335892995,https://twitter.com/RyanAFournier/status/1497342483335892995,2022-02-25 22:47:21+00:00,"BREAKING: Russian troops are expected to storm Kyiv tonight according to Ukrainian President Zelensky.

Pray.",193,679,3916,35
1498025294036447238,https://twitter.com/larryelder/status/1498025294036447238,2022-02-27 20:00:36+00:00,"CAN’T MAKE THIS UP!!!

Meet Ukraine President Volodymyr Oleksandrovych Zelenskyy, a Jew who lost family in the Holocaust. Zelenskyy is the man Putin insists is leading the “Nazi resistance” to Putin’s invasion. 

#StandWithUkraine https://t.co/bkltUaVdqN",193,447,2620,29
1484253948559212547,https://twitter.com/SecBlinken/status/1484253948559212547,2022-01-20 19:58:12+00:00,"Russia has not only aggressively deployed more than 100,000 Russian troops to the Ukrainian border but is actively spreading lies that mislead the public and hide that Russia itself has caused this crisis. https://t.co/XYdk2lwHLX",193,371,910,51
1495008609675141126,https://twitter.com/JoeTrippi/status/1495008609675141126,2022-02-19 12:13:23+00:00,Putin has no idea how hard Ukraine will fight to remain free of him. #StandWithUkraine https://t.co/utfuTu15sV,192,1275,9379,91
1492894699585081345,https://twitter.com/Chellaney/status/1492894699585081345,2022-02-13 16:13:27+00:00,"The world's biggest military buildup is China’s buildup against India. But India is calmly handling China’s war threat. 

Biden has ruled out U.S. coming to Ukraine’s direct defense. Yet the drumbeats of war, ironically, are coming not from Russia or Ukraine but from Washington.",192,1653,7062,47
1495178327757312000,https://twitter.com/Lancegooden/status/1495178327757312000,2022-02-19 23:27:47+00:00,"Kamala Harris couldn't solve the border crisis.

So why did Joe Biden send her to Europe to solve the Russia/Ukraine crisis?",192,383,2046,38
1490724739643490305,https://twitter.com/STWuk/status/1490724739643490305,2022-02-07 16:30:48+00:00,"As the clouds of war continue to gather over #Ukraine, the British govt, alongside the US, is ramping up the threat of war.

To find out what is really going on join us this Thursday (10 Feb) evening.

RSVP Here: https://t.co/ZNCpzNAOmU https://t.co/WhRIPYacMD",192,65,124,142
1495094053117038603,https://twitter.com/olex_scherba/status/1495094053117038603,2022-02-19 17:52:54+00:00,"Japan. Ukrainian anthem. Oh God… I could cry. 
#StandWithUkraine https://t.co/HtHFlb10jr",191,2632,12102,231
1499146359802376194,https://twitter.com/KyivIndependent/status/1499146359802376194,2022-03-02 22:15:19+00:00,"⚡️Kherson Mayor Kolykhaev: “The city is surrounded.”

According to Kherson mayor Igor Kolykhaev, the situation in the southern regional capital is tense with Russian troops entering the city and taking administrative buildings.",191,2051,8745,90
1495091888315060232,https://twitter.com/MickAntoniw1/status/1495091888315060232,2022-02-19 17:44:18+00:00,"Arrived I Kyiv. Peaceful, calm and normal with ⁦@Adamprice⁩ ready to meet trade unions and civic society. Solidarity with Ukrainian people against Putins imperialism . #standwithukraine https://t.co/tqKfhKfi4y",191,54,596,47
1495891850389082113,https://twitter.com/MSNBC/status/1495891850389082113,2022-02-21 22:43:04+00:00,BREAKING: Russian President Putin orders troops to eastern Ukraine after formally recognizing breakaway regions. https://t.co/e6mDJKMLGT,191,192,380,38
1494789903217008643,https://twitter.com/Billbrowder/status/1494789903217008643,2022-02-18 21:44:19+00:00,"In 1999 Putin orchestrated the bombing of apartment buildings in Russia, blamed it on Chechens and started a brutal war against Chechnya which got him elected president. Not hard to see the similarities of a supposed attack on a crucial oil pipeline to justify war w/Ukraine https://t.co/6aARSDKlNA",190,2698,5611,130
1493675356057919496,https://twitter.com/trussliz/status/1493675356057919496,2022-02-15 19:55:30+00:00,"Discussed key developments in Ukraine with our Danish ally @JeppeKofod.

We agree that Russian incursion would be a massive strategic mistake, met with massive coordinated sanctions. 

🇬🇧🇩🇰 &amp; @NATO are united in supporting Ukraine &amp; defending security in Europe. https://t.co/7FU6W5lHvD",190,54,317,15
1496156206024515588,https://twitter.com/JewishChron/status/1496156206024515588,2022-02-22 16:13:31+00:00,"In a universe where he won in 2019, PM Corbyn invites Russian troops to Britain writes @stephenpollard",190,21,42,88
1499493953141415947,https://twitter.com/TristanSnell/status/1499493953141415947,2022-03-03 21:16:32+00:00,Stand with Ukraine or kneel before Putin. Choose.,189,2024,11547,103
1494044189339836421,https://twitter.com/AmichaiStein1/status/1494044189339836421,2022-02-16 20:21:07+00:00,NATO: satellite imagery shows that the Russian military is building field hospitals near the Ukraine border,189,1758,4148,190
1485691680749727745,https://twitter.com/WalshFreedom/status/1485691680749727745,2022-01-24 19:11:14+00:00,"It’s one thing to debate the use of American troops to defend Ukraine against a Russian invasion. I’m generally opposed.

It’s another thing altogether to do like Trump, Tucker Carlson &amp; the rest of the authoritarian right and actually side with &amp; root for Putin &amp; Russia.",188,558,3150,27
1498013775961620482,https://twitter.com/Lancegooden/status/1498013775961620482,2022-02-27 19:14:50+00:00,"War in Ukraine.

Skyrocketing gas prices.

Raging inflation.

Crisis on the southern border.

China emboldened.

Why is Joe Biden spending the weekend in Delaware?",188,568,2213,37
1495449160753070080,https://twitter.com/BBCSteveR/status/1495449160753070080,2022-02-20 17:23:58+00:00,"What are TV viewers in Russia being told tonight about tensions in Ukraine? The polar opposite of TV bulletins in the West. “Who needs war?” asks state TV. Anchor lists Biden, Johnson, Prince Charles, Prince Andrew, Erdogan, Macron, Zelensky. Alternative reality. https://t.co/JJ3tyn7WID",188,764,2131,121
1496569306859163657,https://twitter.com/SecBlinken/status/1496569306859163657,2022-02-23 19:35:02+00:00,I had a productive call today with @trussliz. We stand together to support European security and condemn the deployment of Russian troops to Ukraine in violation of Ukrainian sovereignty.,188,336,1833,16
1496163073035485184,https://twitter.com/CNN/status/1496163073035485184,2022-02-22 16:40:48+00:00,CNN's Tom Foreman uses a map to break down some of the potential military strategies Russia may use to invade Ukraine https://t.co/h65eyf68gd https://t.co/AH4p8JRMU9,188,202,605,35
1485705309985386499,https://twitter.com/CNN/status/1485705309985386499,2022-01-24 20:05:23+00:00,"Up to 8,500 US troops have been put on heightened alert for a possible deployment to Eastern Europe as Russian troops mass on Ukraine's border, Pentagon spokesman John Kirby said https://t.co/UNihPTcG1u",188,142,433,75
1495849162679672837,https://twitter.com/KofmanMichael/status/1495849162679672837,2022-02-21 19:53:26+00:00,Russia doesn't need 190k troops on Ukraine's borders to recognize the independence of separatist republics. These troops are not even near the Donbas. This is the first step in what will likely be a large-scale Russian mil operation to impose regime change.,187,2299,8066,154
1496558311424114699,https://twitter.com/GeorgeTakei/status/1496558311424114699,2022-02-23 18:51:20+00:00,"The GOP talks about U.S. “weakness” toward Russia as if their own former president didn’t repeatedly cozy up to him, flatter him, and even signal that Ukraine could be bought for the price of a Hunter Biden investigation.

Trump wanted to walk from NATO, too. Never forget that.",187,1225,5899,43
1495003813249490947,https://twitter.com/cryptomanran/status/1495003813249490947,2022-02-19 11:54:19+00:00,"If Russia invade Ukraine the Bitcoin price will spike. (Not immediately)

If not, I will delete this tweet (immediately)",187,53,1010,5
1495062295285846023,https://twitter.com/Telegraph/status/1495062295285846023,2022-02-19 15:46:42+00:00,"Russian troops have massed on Ukraine's border. 

So, why might Russia invade Ukraine and how did it reach this point?

Thread 👇🧵
https://t.co/Q6JDd4XBUM",187,189,393,38
1496172206249947136,https://twitter.com/nypost/status/1496172206249947136,2022-02-22 17:17:06+00:00,Biden set to announce new sanctions as Russian troops enter Ukraine regions https://t.co/DqVj4Y1FkT https://t.co/umPUCQ3lk8,187,60,258,23
1496494220953141248,https://twitter.com/CllrGaryRidley/status/1496494220953141248,2022-02-23 14:36:40+00:00,Corbyn's rump of communist MPs. Agitators for Putin's Russia in our very own parliament. The list features Coventry South MP Zarah Sultana. The people of this city deserve so much better than this.#StandWithUkraine 🇬🇧🇺🇦 https://t.co/YjbtGDu9dd,187,28,48,46
1498434178165190660,https://twitter.com/SamRamani2/status/1498434178165190660,2022-02-28 23:05:22+00:00,"Volodymyr Zelensky wants a no fly zone over Ukraine 

The U.S. is not going to accept as it would require personnel deployments and risk a potential nuclear war with Russia",186,385,2501,45
1496214165559648262,https://twitter.com/georgegalloway/status/1496214165559648262,2022-02-22 20:03:50+00:00,"Wait... They said #Russia was going to invade Ukraine, occupy Kiev, install a puppet-government (named) the US and the CIA moved to Lvov and burned all their files. In fact Russia recognised two-breakaway provinces and sent troops we’ve been told for 8 years were already there...",186,559,1866,40
1497329000586354689,https://twitter.com/daily_trust/status/1497329000586354689,2022-02-25 21:53:47+00:00,"Pull Your Troops Out Of Ukraine, FG Tells Russia

https://t.co/mLww9F7drl",186,102,607,57
